Date,Open,Close,K,D,J
2009-11-16,3541.05,3625.8,93.29773774168012,89.80730770453823,100.2785978159639
2009-11-17,3644.96,3628.35,92.29765066612404,90.63742202506684,95.61810794823847
2009-11-18,3633.85,3630.23,91.23691694605105,90.83725366539491,92.03624350736334
2009-11-19,3638.07,3642.44,92.32616175930912,91.33355636336631,94.31137255119472
2009-11-20,3630.58,3631.01,90.62445706826075,91.09718993166446,89.67899134145333
2009-11-23,3636.53,3665.51,93.63496087682614,91.94311358005169,97.01865547037505
2009-11-24,3680.75,3548.08,75.96921855398277,86.61848190469539,54.670691852557525
2009-11-25,3541.51,3629.63,74.94623405702212,82.72773262213764,59.383236926791085
2009-11-26,3635.79,3485.77,51.86189710442091,72.43912078289873,10.70744974746529
2009-11-27,3440.34,3382.51,36.108068427893905,60.328769997897126,-12.333334712112531
2009-11-30,3415.08,3511.67,38.61885575844199,53.09213191807875,9.672303439168473
2009-12-01,3507.56,3560.83,45.245762783869225,50.476675540008905,34.78393727158986
2009-12-02,3578.87,3597.33,53.34120855885078,51.43151987962287,57.160585917306605
2009-12-03,3596.95,3590.88,58.08831144885785,53.650450402701196,66.96403354117118
2009-12-04,3581.63,3643.49,66.55369556228612,57.95153212256284,83.75802244173269
2009-12-07,3644.63,3668.83,77.26930821955423,64.39079082155996,103.02634301554278
2009-12-08,3670.81,3624.02,79.52395743544893,69.43517969285628,99.70151292063423
2009-12-09,3579.28,3554.48,73.43974389513491,70.77003442694915,78.77916283150643
2009-12-10,3579.83,3577.24,69.9334957748827,70.49118820959367,68.81811090546074
2009-12-11,3589.41,3575.02,62.552132595472116,67.84483633821982,51.96672510997669
2009-12-14,3572.53,3612.75,63.73611729741039,66.47526332461668,58.257825242997825
2009-12-15,3594.51,3583.34,58.99183615718081,63.98078760213806,49.013933267266324
2009-12-16,3568.28,3560.72,51.572942325604515,59.84483917662688,35.02914862355979
2009-12-17,3571.05,3480.15,35.111382075721174,51.60035347632498,2.133439274513563
2009-12-18,3450.04,3391.74,24.115465818913638,42.43872425718787,-12.531051057634826
2009-12-21,3386.33,3396.62,21.285077875255187,35.38750879654365,-6.9197839673217345
2009-12-22,3402.23,3305.54,15.08640016548663,28.62047258619131,-11.981744675922727
2009-12-23,3303.73,3336.48,14.15469065612743,23.798545276170017,-5.1330185839577425
2009-12-24,3346.76,3438.82,23.966401106572384,23.854497219637473,24.1902088804422
2009-12-25,3434.33,3424.78,29.19551265945058,25.634835699575177,36.31686657920139
2009-12-28,3432.82,3478.43,38.77453176448527,30.01473438787854,56.29412651769873
2009-12-29,3481.9,3500.74,49.66586816799452,36.565112314583864,75.86737987481582
2009-12-30,3503.82,3558.86,66.11956740145516,46.41659734354096,105.52550751728356
2009-12-31,3561.37,3575.68,76.96111540706407,56.59810336471533,117.68713949176154
2010-01-04,3592.47,3535.23,77.72772031803785,63.641309015822834,105.90054292246789
2010-01-05,3545.19,3564.04,81.42439807840883,69.56900537001817,105.13518349519012
2010-01-06,3558.7,3541.73,80.39114124811958,73.17638399605198,94.82065575225477
2010-01-07,3543.16,3471.46,64.42546755291217,70.25941184833871,52.757578962059085
2010-01-08,3456.91,3480.13,53.36247188902129,64.62709852856625,30.83321860993138
2010-01-11,3593.11,3482.05,46.361301048882815,58.53849936867178,22.006904409304894
2010-01-12,3477.84,3534.92,51.9968841251541,56.35796095416588,43.27473046713051
2010-01-13,3448.29,3421.14,35.662428956847734,49.459450288393164,8.068386293756873
2010-01-14,3433.47,3469.05,34.0363272748782,44.31840928388817,13.472163256858238
2010-01-15,3472.52,3482.74,35.63053750607753,41.42245202461796,24.04670846899667
2010-01-18,3471.78,3500.68,39.96611140218357,40.93700515047317,38.024323905604376
2010-01-19,3506.81,3507.48,44.09700771820994,41.99033933971876,48.310344475192295
2010-01-20,3512.25,3394.43,30.463910681409256,38.1481964536156,15.095339136996571
2010-01-21,3397.04,3408.57,26.669600434256346,34.32199778049585,11.364805741777332
2010-01-22,3364.45,3366.2,27.827073506689683,32.15702302256046,19.167174474948126
2010-01-25,3340.01,3328.01,23.48618959402898,29.266745213049965,11.925078355986997
2010-01-26,3328.11,3242.8,17.906167212345885,25.47988587948194,2.7587298780737726
2010-01-27,3243.04,3198.57,13.406882248453185,21.455551335805687,-2.690455926251822
2010-01-28,3195.29,3206.57,12.467311472945225,18.459471381518867,0.4829916557979388
2010-01-29,3190.31,3204.16,11.617739409435476,16.17889405749107,2.4954301133242893
2010-02-01,3198.23,3152.71,10.775158854429463,14.37764898980387,3.5701785836806508
2010-02-02,3170.78,3146.19,10.395419111477949,13.050239030361897,5.0857792737100525
2010-02-03,3160.71,3230.72,22.250582325429775,16.117020128717858,34.51770671885361
2010-02-04,3206.43,3218.8,29.736910206444314,20.65698348796001,47.89676364341292
2010-02-05,3147.72,3153.09,27.733890616754827,23.015952530891614,37.16976678848126
2010-02-08,3152.25,3150.99,30.20316054612259,25.411688535968604,39.78610456643056
2010-02-09,3147.76,3169.19,36.194148694724966,29.005841922220725,50.570762239733455
2010-02-10,3195.14,3214.13,49.85952048260465,35.95706810901537,77.66442522978323
2010-02-11,3216.69,3220.4,61.58934800225915,44.501161406763295,95.76572119325085
2010-02-12,3232.88,3251.28,73.98944408833296,54.330588967286516,113.30715433042585
2010-02-22,3248.95,3233.34,76.96201518104586,61.87439770520629,107.137250132725
2010-02-23,3225.39,3198.63,68.655077706347,64.1346243722532,77.69598437453459
2010-02-24,3177.08,3244.48,74.69277138816432,67.65400671089023,88.7703007427125
2010-02-25,3252.15,3292.13,82.71062615299444,72.6728798582583,102.7861187424667
2010-02-26,3286.09,3281.67,84.32915810042186,76.55830593897949,99.87086242330662
2010-03-01,3290.01,3324.42,88.43320787046063,80.51660658280653,104.26641044576883
2010-03-02,3327.1,3311.24,87.18076074547609,82.73799130369639,96.06629962903548
2010-03-03,3313.02,3335.08,90.59625955275357,85.35741405338212,101.07395055149647
2010-03-04,3338.67,3250.57,77.26281192693682,82.65921334456702,66.47000909167642
2010-03-05,3253.16,3259.76,69.96123068248967,78.4265524572079,53.03058713305322
2010-03-08,3268.4,3286.18,68.96076735177371,75.2712907553965,56.33972054452812
2010-03-09,3285.62,3305.86,66.74010678577261,72.42756276552188,55.36519482627406
2010-03-10,3304.04,3279.69,57.0479245903708,67.30101670713819,36.541740356836016
2010-03-11,3282.2,3276.71,49.65139181797421,61.4178084107502,26.118558632422236
2010-03-12,3277.31,3233.13,33.396794533598715,52.07747045169971,-3.964557302603282
2010-03-15,3231.22,3183.18,24.44322897878681,42.86605662739541,-12.402426318430386
2010-03-16,3183.77,3203.97,22.869397717848884,36.20050365754657,-3.792814161546488
2010-03-17,3214.22,3273.92,38.02183388260302,36.807613732565386,40.450274182678285
2010-03-18,3277.88,3267.55,46.739367429025194,40.118198298051986,59.981705690971594
2010-03-19,3270.98,3293.87,58.26993615056273,46.16877758222223,82.47225328724372
2010-03-22,3297.82,3302.63,68.13337235672472,53.49030917372306,97.41949872272804
2010-03-23,3305.55,3275.57,69.92853190029408,58.96971674924673,91.84616220238877
2010-03-24,3282.05,3276.67,71.37849279473642,63.10597543107663,87.92352752205599
2010-03-25,3270.39,3229.13,61.4028141901843,62.53825501744585,59.13193253566121
2010-03-26,3226.8,3275.0,65.31029577416788,63.462268603019865,69.00635011646392
2010-03-29,3295.76,3358.54,75.7946162535477,67.5730511531958,92.23774645425149
2010-03-30,3361.35,3366.71,82.64332409035217,72.59647546558126,102.73702133989397
2010-03-31,3369.19,3345.61,82.57186859534389,75.92160650883547,95.87239276836073
2010-04-01,3349.88,3391.94,88.27652759653913,80.03991353807001,104.74975571347733
2010-04-02,3400.14,3407.35,91.34062402022464,83.80681703212156,106.40823799643078
2010-04-06,3422.85,3405.15,89.4148434590093,85.67615917441748,96.89221202819294
2010-04-07,3403.09,3386.95,85.31844145915097,85.55691993599531,84.84148450546232
2010-04-08,3381.31,3346.74,76.37362949386139,82.49582312195068,64.1292422376828
2010-04-09,3348.77,3379.17,70.89892506153654,78.63019043514598,55.43639431431768
2010-04-12,3388.35,3351.48,53.92695579628426,70.39577888885873,20.989309611135326
2010-04-13,3350.73,3391.72,56.04812021011483,65.61322599594409,36.91790863845631
2010-04-14,3394.64,3403.71,61.02305186732769,64.08316795307195,54.902819695839156
2010-04-15,3407.02,3394.57,61.62525149435059,63.2638624668315,58.34802954938877
2010-04-16,3388.29,3356.33,50.67010113878535,59.06594202414945,33.87841936805714
2010-04-19,3313.5,3176.42,33.917611285506034,50.683165111268316,0.38650363398146226
2010-04-20,3176.41,3173.37,27.62509877836959,42.997143000302074,-3.118989665495377
2010-04-21,3178.88,3236.68,30.91407275580927,38.96945291880447,14.80331242981886
2010-04-22,3222.68,3201.54,28.952763164487067,35.63055633403201,15.597176825397185
2010-04-23,3198.78,3190.0,26.281060493940615,32.51405772066821,13.81506604048542
2010-04-26,3195.46,3172.0,22.372114897230002,29.133410112855476,8.849524465979052
2010-04-27,3163.1,3108.41,19.41737990128605,25.894733375665666,6.462672952526816
2010-04-28,3080.32,3097.35,16.66061339457021,22.81669338196718,4.34845341977627
2010-04-29,3114.94,3060.06,11.14123667902365,18.924874480986006,-4.426038924901057
2010-04-30,3060.12,3067.36,15.376358230519877,17.74203573083063,10.645003229898371
2010-05-04,3005.49,3019.45,13.621059087980438,16.368376849880566,8.126423564180179
2010-05-05,2981.78,3036.39,19.824564978377822,17.52043955937965,24.432815816374166
2010-05-06,3014.91,2896.86,13.365154548107382,16.135344555622225,7.824774533077694
2010-05-07,2835.88,2836.79,10.58628570525863,14.285658272167694,3.1875405714405005
2010-05-10,2842.37,2858.23,12.51677371664782,13.696030086994403,10.158260975954658
2010-05-11,2916.33,2800.82,9.33667267384368,12.242910949277496,3.524196122976047
2010-05-12,2781.71,2818.16,11.723005679110475,12.069609192555156,11.029798652221118
2010-05-13,2818.58,2886.91,21.769546694546243,15.30292169321885,34.70279669720102
2010-05-14,2865.58,2868.02,26.927100408213143,19.177647931550283,42.42600536153887
2010-05-17,2828.88,2714.72,18.185664497528915,18.846986786876492,16.863019918833757
2010-05-18,2711.41,2771.35,20.700548505457576,19.464840693070187,23.171964130232354
2010-05-19,2748.95,2762.17,24.459774866880455,21.129818751006944,31.11968709862748
2010-05-20,2739.22,2726.02,21.84175499715262,21.367130833055505,22.79100332534685
2010-05-21,2656.42,2768.79,29.276015977290413,24.003425881133808,39.821196169603624
2010-05-24,2787.75,2873.47,50.824259033302994,32.94370359852354,86.58536990286188
2010-05-25,2851.26,2813.94,56.93854506748454,40.94198408817721,88.9316670260992
2010-05-26,2814.44,2813.94,61.014735756938904,47.63290131109777,87.77840464862118
2010-05-27,2808.05,2859.98,70.32566474482921,55.19715578900825,100.58268265647112
2010-05-28,2885.86,2850.3,74.33985625057235,61.578055942862946,99.86345686599117
2010-05-31,2835.33,2773.26,66.5807772893477,63.24562972502453,73.25107241799404
2010-06-01,2755.28,2744.16,57.466410617079305,61.319223355709454,49.760785139819006
2010-06-02,2729.33,2757.53,53.201156727909996,58.61320114644297,42.37706789084406
2010-06-03,2769.1,2736.08,41.66686625230838,52.96442284839811,19.071753060128927
2010-06-04,2721.36,2744.39,35.40797659942822,47.11227409874148,11.999381600801684
2010-06-07,2692.83,2695.72,26.990840764492827,40.405129653991935,0.16226298549460694
2010-06-08,2694.11,2699.34,22.096828162957948,34.30236249031394,-2.3142404917540347
2010-06-09,2711.64,2782.13,31.28583683242754,33.29685393768514,27.263802621912333
2010-06-10,2755.94,2750.02,34.87679008509124,33.82349932015384,36.98337161496602
2010-06-11,2766.2,2758.87,48.24831386921303,38.6317708365069,67.48139993462527
2010-06-17,2778.53,2742.73,52.515116410389865,43.259552694467885,71.02624384223384
2010-06-18,2739.03,2696.17,41.95260237080589,42.82390258658056,40.21000193925656
2010-06-21,2698.98,2780.66,59.239997986895155,48.29593438668542,81.12812518731462
2010-06-22,2772.89,2783.72,69.68966494599317,55.427177906454666,98.21463902507018
2010-06-23,2768.7,2758.5,69.83583807260054,60.230064628503285,89.04738496079503
2010-06-24,2753.71,2757.5,68.32480947959297,62.92831291219984,79.11780261437923
2010-06-25,2744.12,2736.29,60.83121855214449,62.229281458848064,58.03509273873735
2010-06-28,2734.51,2716.78,49.869130410909804,58.109231109535315,33.38892901365878
2010-06-29,2717.47,2592.02,33.30010648586017,49.8395229016436,0.22127365429331292
2010-06-30,2572.91,2563.07,24.377308595209637,41.35211813283228,-9.572310480035654
2010-07-01,2557.92,2526.07,16.436211270305964,33.04681584532351,-16.78499787972912
2010-07-02,2523.03,2534.1,18.152078727114002,28.081903472587005,-1.7075707638320026
2010-07-05,2507.35,2512.65,17.259556073479583,24.4744543395512,2.829759541336344
2010-07-06,2504.87,2562.9,21.953187393212644,23.634032024105018,18.591498131427898
2010-07-07,2561.11,2580.48,27.899265382971613,25.05577647706055,33.586243194793745
2010-07-08,2591.51,2575.92,31.70421421253861,27.27192238888657,40.5687978598427
2010-07-09,2578.55,2647.1,44.6576225371433,33.06715577163881,67.83855606815226
2010-07-12,2647.42,2676.22,61.1148352171966,42.416382253491406,98.51174114460699
2010-07-13,2649.66,2634.59,65.98962448570254,50.27412966422845,97.42061412865071
2010-07-14,2640.93,2653.61,72.02495036594983,57.52440323146891,101.02604463491167
2010-07-15,2650.33,2608.52,68.64761051335842,61.23213899209875,83.47855355587775
2010-07-16,2597.0,2616.13,65.95628372123441,62.80685390181063,72.25514336008199
2010-07-19,2592.09,2682.47,75.10258036895233,66.90542939085788,91.49688232514126
2010-07-20,2685.46,2741.5,82.56565293725833,72.1255039063247,103.44595099912561
2010-07-21,2744.7,2747.33,85.36521713724215,76.53874164996384,103.01816811179879
2010-07-22,2738.03,2781.29,89.94891555666476,81.00879961886415,107.82914743226598
2010-07-23,2787.52,2793.08,91.31234220638007,84.44331381470279,105.05039898973459
2010-07-26,2798.76,2811.05,94.08226240026731,87.65629667655763,106.93419384768666
2010-07-27,2803.75,2795.72,93.7493862412877,89.68732653146765,101.87350566092778
2010-07-28,2796.48,2863.72,95.52762586847837,91.63409297713788,103.31469165115934
2010-07-29,2866.77,2877.98,95.85237093319137,93.04018562915572,101.47674154126267
2010-07-30,2871.48,2868.85,93.99412763404054,93.35816629745065,95.26605030722033
2010-08-02,2868.28,2917.27,95.05373769140385,93.92335676210172,97.31449955000812
2010-08-03,2925.25,2865.97,85.85390156550098,91.2335383632348,75.09462797003334
2010-08-04,2858.35,2876.43,79.50186016418505,87.32297896355155,63.85962256545204
2010-08-05,2874.66,2850.83,69.26378100958449,81.30324631222919,45.184850404295105
2010-08-06,2848.16,2897.66,72.1870835239787,78.26452538281237,60.03219980631138
2010-08-09,2894.1,2918.24,78.8523492543265,78.46046667331707,79.63611441634535
2010-08-10,2920.4,2832.64,56.87558436878467,71.2655059051396,28.095741296074806
2010-08-11,2823.15,2850.21,47.4836271270825,63.33821297912057,15.774455423006344
2010-08-12,2822.79,2816.39,33.41013738296727,53.362187780402806,-6.493963411903792
2010-08-13,2818.41,2855.55,36.67381349983442,47.799396353546676,14.422647792409904
2010-08-16,2851.22,2922.08,56.32694958783489,50.641914098309414,67.69702056688584
2010-08-17,2927.26,2942.29,69.23690201078567,56.84024340246816,94.03021922742067
2010-08-18,2945.98,2937.36,74.31586695947243,62.66545125480292,97.61669836881146
2010-08-19,2940.77,2955.4,79.1284995884085,68.15313403267145,101.07923069988263
2010-08-20,2943.33,2898.33,71.52636651161086,69.27754485898458,76.02400981686341
2010-08-23,2895.71,2896.19,66.05290566592097,68.20266512796339,61.75338674183615
2010-08-24,2892.13,2911.83,65.36655797401872,67.25729607664849,61.58508176875918
2010-08-25,2893.99,2843.02,51.8745741004644,62.12972208458712,31.364278132218956
2010-08-26,2853.1,2850.09,37.92932678656974,54.062923651914666,5.662133055879892
2010-08-27,2847.45,2858.57,31.19955166129175,46.44179965504036,0.7150556737945237
2010-08-30,2874.25,2915.01,39.98335538323265,44.28898489777113,31.372096354155687
2010-08-31,2905.15,2903.19,43.060075204819505,43.87934833345392,41.421528947550684
2010-09-01,2907.66,2884.04,42.94101183723806,43.56656950138196,41.689896508950255
2010-09-02,2917.74,2921.39,58.03890926227103,48.39068275501165,77.33536227678977
2010-09-03,2926.94,2920.21,67.70965732830777,54.830340946110354,93.4682900927026
2010-09-06,2935.89,2975.09,77.26448810549317,62.30838999923796,107.1766843180036
2010-09-07,2979.3,2983.11,83.08583052959555,69.23420350935716,110.78908457007233
2010-09-08,2970.0,2980.97,86.51530582747617,74.99457094873016,109.55677558496822
2010-09-09,2986.87,2926.46,74.63460851188364,74.87458346978131,74.1546585960883
2010-09-10,2928.0,2932.55,68.24888318271644,72.66601670742635,59.41461613329662
2010-09-13,2933.59,2962.32,71.49406405371795,72.27536582285688,69.93146051544008
2010-09-14,2971.55,2965.01,72.3085365393784,72.28642272836404,72.3527641614071
2010-09-15,2965.54,2913.19,55.81835249947972,66.79706598540261,33.86092552763395
2010-09-16,2908.32,2857.79,42.243681540533615,58.612604503779615,9.505835614041615
2010-09-17,2864.72,2861.37,33.95200606185707,50.392405023138764,1.0712081392936739
2010-09-20,2865.04,2849.83,26.892833778364846,42.559214608214134,-4.43992788133373
2010-09-21,2859.43,2857.48,23.809785563910186,36.309404926779486,-1.1894531618284105
2010-09-27,2869.93,2905.03,32.09062945550839,34.90314643635578,26.46559549381361
2010-09-28,2900.54,2880.91,32.414372193401384,34.07355502203765,29.09600653612884
2010-09-29,2877.27,2874.81,31.315913739862197,33.1543412613125,27.639058696961584
2010-09-30,2859.06,2935.57,46.85311910246229,37.72060054169576,65.11815622399533
2010-10-08,2965.65,3044.23,62.856962628817726,46.099387904069744,96.3721120783137
2010-10-11,3069.19,3132.9,73.04958894360259,55.08278825058069,108.98319032964636
2010-10-12,3121.64,3172.73,81.92456055025181,64.0300456838044,117.71359028314663
2010-10-13,3176.89,3217.58,87.59034417413834,71.88347851391572,119.00407549458356
2010-10-14,3245.13,3224.14,86.91432806507339,76.89376169763494,106.95546079995029
2010-10-15,3204.72,3327.68,91.27621871004894,81.68791403510627,110.45282805993423
2010-10-18,3345.8,3306.16,88.9362064912784,84.10401152049698,98.6005964328412
2010-10-19,3300.52,3375.67,91.72663676898422,86.64488660332606,101.89013710030054
2010-10-20,3304.22,3396.88,91.51867593250391,88.26948304638535,98.01706170474102
2010-10-21,3404.72,3374.69,88.53199805798246,88.35698805025106,88.88201807344524
2010-10-22,3365.6,3378.66,86.29178437742357,87.66858682597524,83.5381794803202
2010-10-25,3386.85,3481.08,90.83268782734066,88.72328715976371,95.05148916249453
2010-10-26,3491.47,3466.08,90.14829670697557,89.19829034216767,92.04830943659141
2010-10-27,3451.43,3403.87,82.79590471075834,87.06416179836455,74.25939053554589
2010-10-28,3390.43,3397.69,73.04368960518879,82.39067106730596,54.34972668095446
2010-10-29,3400.26,3379.98,63.85668228251174,76.21267480570789,39.14469723611944
2010-11-01,3390.41,3473.0,71.40769915861426,74.61101625667668,65.00106496248944
2010-11-02,3484.23,3463.13,69.8317437643969,73.01792542591676,63.45938044135721
2010-11-03,3462.74,3420.34,60.607618653934495,68.88115650192267,44.06054295795815
2010-11-04,3426.46,3480.5,65.59365142450523,67.78532147611685,61.21031132128198
2010-11-05,3538.99,3520.8,71.53015581239018,69.03359958820796,76.5232682607546
2010-11-08,3534.19,3548.57,80.05068174909914,72.70596030850501,94.7401246302874
2010-11-09,3547.44,3523.95,81.68574885867713,75.69922315856239,93.65880025890661
2010-11-10,3507.2,3499.11,78.69436213982631,76.6976028189837,82.68788078151155
2010-11-11,3490.74,3509.98,76.2465736062064,76.54725974805794,75.64520132250331
2010-11-12,3484.61,3291.83,51.742221901287145,68.27891379913434,18.668838105592755
2010-11-15,3298.74,3314.89,42.20333898711702,59.5870555284619,7.435905904427258
2010-11-16,3311.62,3169.54,29.299919630492777,49.491343562472196,-11.082928233466063
2010-11-17,3124.11,3103.91,20.695213665128133,39.89263359669084,-17.69962619799729
2010-11-18,3134.94,3147.96,18.07966916789871,32.62164545376013,-11.004283403824132
2010-11-19,3168.17,3178.85,19.154556037624694,28.132615648381652,1.1984368161107781
2010-11-22,3148.22,3171.94,19.39305908340851,25.219430126723935,7.740316996777658
2010-11-23,3156.48,3107.18,15.988251690246496,22.142370647898122,3.680013774943241
2010-11-24,3088.99,3177.04,19.494341839673183,21.25969437848981,15.963636762039926
2010-11-25,3197.97,3223.48,33.87923351834124,25.46620742510695,50.70528570480981
2010-11-26,3214.13,3194.85,40.35015567889416,30.427523509702688,60.1954200172771
2010-11-29,3183.54,3190.05,52.77811865626736,37.877721891890914,82.57891218502024
2010-11-30,3187.53,3136.99,50.50061960794946,42.08535446391043,67.33114989602753
2010-12-01,3127.26,3136.02,48.78822092663687,44.31964328481924,57.7253762102721
2010-12-02,3185.76,3155.06,51.45591696611631,46.69840117858493,60.97094854117907
2010-12-03,3161.93,3158.16,53.8545918641323,49.08379807376738,63.39617944486213
2010-12-06,3168.88,3165.57,56.93621251418716,51.70126955390731,67.40609843474687
2010-12-07,3152.73,3200.34,65.94699144504621,56.44984351762028,84.94128729989808
2010-12-08,3194.9,3171.88,66.60402387576463,59.83457030366839,80.14293101995709
2010-12-09,3156.0,3123.37,57.95000024508475,59.20638028414051,55.437240166973226
2010-12-10,3107.38,3161.98,60.49245689291706,59.635072487066026,62.207225704619134
2010-12-13,3176.33,3261.06,73.60339923315811,64.29118140243006,92.22783489461423
2010-12-14,3270.2,3269.47,80.5531150074318,69.71182593743063,102.23569314743412
2010-12-15,3270.78,3247.64,80.59036624910664,73.33800604132263,95.09508666467465
2010-12-16,3246.01,3230.67,77.50183882363802,74.72595030209442,83.05361586672524
2010-12-17,3229.3,3225.66,74.52367254065271,74.65852438161386,74.25396885873042
2010-12-20,3239.02,3178.66,63.91548264960899,71.07751047094557,49.591427006935845
2010-12-21,3184.7,3249.51,69.84168654524179,70.66556916237764,68.1939213109701
2010-12-22,3253.82,3215.45,67.54375044821757,69.62496292432428,63.38132549600414
2010-12-23,3210.67,3188.61,59.31372523862683,66.18788369575846,45.565408324363574
2010-12-24,3170.64,3162.96,48.63799036057756,60.33791925069816,25.23813258033637
2010-12-27,3176.11,3099.71,33.72884553249567,51.46822801129733,-1.7499194251076489
2010-12-28,3084.82,3044.93,23.026145535980355,41.98753385285834,-14.896631097775625
2010-12-29,3049.93,3061.83,20.47326435527741,34.81611068699803,-8.212428308163823
2010-12-30,3063.05,3064.1,19.088963795093658,29.573728389696573,-1.8805653941121747
2010-12-31,3069.05,3128.26,27.14341559250915,28.763624123967432,23.902998529592594
2011-01-04,3155.56,3189.68,41.10698595643833,32.878078068124395,57.56480173306619
2011-01-05,3170.18,3175.66,51.011976138049235,38.92271075809934,75.190506897949
2011-01-06,3177.83,3159.64,57.05193938243947,44.96578696621272,81.22424421489299
2011-01-07,3156.36,3166.62,62.275180324766964,50.735584752397465,85.35437146950598
2011-01-10,3162.08,3108.19,56.492239919059884,52.65446980795161,64.16778014127642
2011-01-11,3096.25,3124.92,55.656583886549654,53.65517450081762,59.65940265801373
2011-01-12,3135.18,3142.34,58.06409621740674,55.12481507301399,63.94265850619223
2011-01-13,3153.99,3141.28,56.023868613037855,55.42449958635528,57.22260666640301
2011-01-14,3129.67,3091.86,39.55142418441254,50.133474452374365,18.387323648488888
2011-01-17,3067.43,2974.35,27.16057618483123,42.47584169652666,-3.46995483855963
2011-01-18,2965.42,2977.65,21.92583335438109,35.62583891581147,-5.474177768479677
2011-01-19,2978.46,3044.85,26.975844678749922,32.742507503457624,15.44251902933452
2011-01-20,3037.86,2944.71,18.013273655790204,27.832762887568485,-1.625704807766354
2011-01-21,2935.23,2983.46,19.26737396490868,24.977633246681883,7.846855401362269
2011-01-24,2986.09,2954.23,15.712574080856971,21.889280191406915,3.359161859757087
2011-01-25,2949.65,2938.65,13.206118273511205,18.99489288544168,1.6285690496502525
2011-01-26,2939.77,2978.43,18.18922286433531,18.726336211739557,17.11499616952682
2011-01-27,2953.59,3026.47,34.521590599764686,23.99142100774793,55.58192978379819
2011-01-28,3020.12,3036.74,53.60789411045634,33.863578708650735,93.09652491406754
2011-01-31,3035.42,3076.51,69.0634578818846,45.59687176639535,115.9966301128631
2011-02-01,3083.49,3077.28,77.40225448209418,56.19866600496162,119.80943143635929
2011-02-09,3055.4,3040.95,75.71021886588603,62.7025169586031,101.72562268045192
2011-02-10,3034.08,3104.16,83.59910594496966,69.66804662072528,111.46122459345844
2011-02-11,3100.27,3120.96,87.11589800704425,75.48399708283159,110.37969985546954
2011-02-14,3123.25,3219.14,90.46476990173889,80.47758802246736,110.43913366028193
2011-02-15,3223.22,3217.67,89.33020401193504,83.42846001895659,101.13369199789193
2011-02-16,3211.14,3248.53,91.39508700019606,86.08400234603641,102.01725630851536
2011-02-17,3255.63,3245.91,91.58604294609941,87.91801587939074,98.92209707951679
2011-02-18,3240.05,3211.88,87.00481121897474,87.61361432591873,85.78720500508675
2011-02-21,3192.15,3257.91,90.31956351822447,88.51559739002064,93.92749577463212
2011-02-22,3267.61,3163.58,79.17912326088958,85.40343934697697,66.73049108871481
2011-02-23,3152.44,3174.74,68.30524501558025,79.7040412365114,45.50765257371796
2011-02-24,3170.24,3190.94,61.012367276047556,73.47348324969012,36.09013532876244
2011-02-25,3190.87,3197.62,54.65995946145733,67.20230865361253,29.575261077146934
2011-02-28,3200.68,3239.56,61.785332961303055,65.39665008950938,54.56269870489041
2011-03-01,3241.71,3254.89,69.6563449353061,66.81654837144163,75.33593806303503
2011-03-02,3237.12,3243.3,71.87409612165536,68.50239762151287,78.61749312194033
2011-03-03,3248.16,3221.72,67.71165170134609,68.23881564812395,66.65732380779036
2011-03-04,3223.51,3270.67,77.69377599911681,71.3904690984549,90.30038980044063
2011-03-07,3287.41,3334.51,84.61389954846774,75.79827924845918,102.24514014848486
2011-03-08,3335.71,3337.46,88.79532244445863,80.130626980459,106.1247133724579
2011-03-09,3344.1,3338.86,89.69677940105603,83.31934445399135,102.45164929518543
2011-03-10,3330.44,3280.26,78.93631098905837,81.85833329901368,73.09226636914775
2011-03-11,3263.08,3247.38,62.351706343463306,75.35612431383022,36.34287040272946
2011-03-14,3238.91,3262.92,54.68846451981798,68.4669043824928,27.131584794468324
2011-03-15,3250.59,3203.96,45.45365984611969,60.79582287036843,14.769333797622195
2011-03-16,3204.92,3248.2,46.40292336165122,55.99818970079603,27.212390683361576
2011-03-17,3216.29,3197.1,38.828117011977305,50.274832137856464,15.934686760218995
2011-03-18,3228.92,3215.69,36.764159795356996,45.77127469035665,18.749930005357697
2011-03-21,3220.68,3207.11,34.010074309996774,41.850874563570024,18.32847380285027
2011-03-22,3217.8,3222.96,36.37351439459378,40.025087840577946,29.07036750262546
2011-03-23,3222.32,3264.93,51.564408223269886,43.871527968141926,66.95016873352581
2011-03-24,3269.57,3251.36,61.85946062398153,49.86750552008846,85.84337083176769
2011-03-25,3256.18,3294.48,72.48724118374196,57.40741740797296,102.64688873527996
2011-03-28,3307.41,3290.57,73.44204405457477,62.75229295684022,94.82154625004387
2011-03-29,3288.56,3257.98,66.93822611832525,64.14760401066857,72.5194703336386
2011-03-30,3256.72,3256.08,62.18606424627317,63.493757422536774,59.570677893745966
2011-03-31,3257.16,3223.29,51.83378385884931,59.60709956797429,36.28715244059936
2011-04-01,3227.56,3272.73,55.764391903445656,58.326197013131406,50.64078168407417
2011-04-06,3269.19,3311.07,65.70326155168925,60.78521852598402,75.53934760309971
2011-04-07,3313.47,3324.42,75.37254105380237,65.64765936859013,94.82230442422684
2011-04-08,3321.54,3353.36,83.45876983139664,71.58469618952563,107.20691711513865
2011-04-11,3363.37,3333.43,79.75673486920527,74.30870908275217,90.65278644211148
2011-04-12,3324.75,3326.77,75.98558876229866,74.86766897593434,78.2214283350273
